,Timestamp,Embedded_text,Comments,Likes,Retweets,date,heure
2659,2021-11-21T20:31:36.000Z,"Comme toujours, la réalité est infiniment plus complexe que ne le prétend le politiquement correct.
Quote Tweet
Valeurs actuelles ن
@Valeurs
 · Nov 21
 @Valeurs s'est entretenu avec six victimes des attentats du 13 novembre qui expriment leur malaise face au discours des associations, pourtant censées les représenter. Témoignages par @AmauryBucco 
https://valeursactuelles.com/clubvaleurs/societe/attentats-du-13-novembre-le-malaise-de-victimes-face-aux-discours-des-associations/…
66
726
2.6K",66.0,726.0,2600.0,2021-11-21 20:31:36,1900-01-01 20:31:36
2660,2021-11-21T19:29:16.000Z,"À demain, 8h30 sur 
@franceinfo
 !
#DirectZemmour
Quote Tweet
franceinfo
@franceinfo
 · Nov 21
Éric Zemmour sera l'invité du 8h30 franceinfo, lundi 22 novembre

 Radio 
https://francetvinfo.fr/en-direct/radio.html…

 Télé canal 27 
https://francetvinfo.fr/en-direct/tv.html…
192
554
1.9K",192.0,554.0,1900.0,2021-11-21 19:29:16,1900-01-01 19:29:16
2661,2021-11-21T16:02:43.000Z,"Pour en finir une bonne fois pour toutes avec 
@jclagarde
. Sans armes ni menaces.
1.3K
5.8K
14.6K",1300.0,5800.0,14600.0,2021-11-21 16:02:43,1900-01-01 16:02:43
2662,2021-11-21T15:53:45.000Z,"Alors que nous versons des centaines de millions d’euros d’aide au développement à la Chine, les Français d’outre-mer continuent à souffrir d’un manque d’infrastructures et de conditions économiques dégradées. Il est urgent de retrouver le sens des priorités dans notre pays.
Quote Tweet
Christine KELLY
@christine_kelly
 · Nov 19
La Guadeloupe au bord du chaos...
mais chuuut personne n’en parle…
Écoles vandalisées, pilleurs, casseurs, habitants terrorisés, routes barrées, incendies déclenchés, multiples grèves…sur fond de refus de vaccination.. 
200 forces de l’ordre se rendent sur place.
Show this thread
182
1.6K
5K",182.0,1600.0,5000.0,2021-11-21 15:53:45,1900-01-01 15:53:45
2663,2021-11-21T08:28:34.000Z,"Ce que j'ai dit aux Londoniens !

Regardez la vidéo sur ma chaîne YouTube : 
https://youtu.be/2ZO7Ae2dFqA

#Londres
139
555
1.7K",139.0,555.0,1700.0,2021-11-21 08:28:34,1900-01-01 08:28:34
2664,2021-11-22T14:10:12.000Z,"Après 4 ans et demi de surdité idéologique, la Macronie décide d'écouter. Ça tombe bien, la France a un mot à lui dire.
Quote Tweet
En Marche
@enmarchefr
 · Nov 22
Notre engagement : vous écouter pour avancer ! C'est pourquoi nous avons lancé une grande opération d'écoute.

 Participez à « 5 ans à l'écoute » ici : http://5ansdeplus.fr

#5ansalecoute
0:39
60.6K views
260
682
2.6K",260.0,682.0,2600.0,2021-11-22 14:10:12,1900-01-01 14:10:12
2665,2021-11-22T13:41:47.000Z,"Merci 
@CarolineConnan
 de m'avoir reçu chez 
@BloombergTV
.

Retrouvez l'intégralité de mon entretien ici :
https://bloomberg.com/news/videos/2021-11-22/eric-zemmour-on-brexit-trade-and-the-economy-video…
Quote Tweet
Bloomberg TV
@BloombergTV
 · Nov 22
""I'm not upset that I'm compared to Donald Trump but always makes me laugh because you should always compare me to Boris Johnson,"" says author and possible French Presidential candidate Eric Zemmour. He speaks to @CarolineConnan in a wide-ranging interview https://trib.al/vPABr8T
77
452
1.5K",77.0,452.0,1500.0,2021-11-22 13:41:47,1900-01-01 13:41:47
2666,2021-11-22T08:47:55.000Z,"C'est une habileté tactique d'Emmanuel Macron et des médias de remettre la question de la crise sanitaire sur le tapis pour changer de sujet. Depuis que je suis rentré dans l'arène, on ne parle que d'immigration. Donc le covid permet de changer d'agenda.
#DirectZemmour
220
1K
3K",220.0,1000.0,3000.0,2021-11-22 08:47:55,1900-01-01 08:47:55
2667,2021-11-22T08:45:33.000Z,"Puisqu'il n'y a pas d'obligation vaccinale, pourquoi obliger les soignants à se vacciner en #Guadeloupe, comme partout en France ? On a beaucoup joué avec la peur des gens. C'est très excessif.
#DirectZemmour
651
2.4K
6.6K",651.0,2400.0,6600.0,2021-11-22 08:45:33,1900-01-01 08:45:33
2668,2021-11-22T08:37:48.000Z,"Je suis fier d'être un « débutant » en tant qu'homme politique car moi, je ne suis pas abimé par les luttes politiciennes, les luttes partisanes, les calculs et les petites compromissions.
#DirectZemmour
1:59
37.3K views
125
638
2.4K",125.0,638.0,2400.0,2021-11-22 08:37:48,1900-01-01 08:37:48
2670,2021-11-23T19:25:28.000Z,"Le processus de dissolution est déjà en cours. Rendez-vous en avril 2022.
Quote Tweet
France Culture
@franceculture
 · Nov 22
Dans le cadre de la première édition du festival Et maintenant ?, France Culture, @ARTEfr et @USBEKetRICA vous invitent à un Tribunal pour les Génération Futures ! #EtMaintenant 
Le thème de ce procès du 29 novembre : «Faut-il dissoudre la France ?» 
 https://etmaintenant-lefestival.fr/articles/billetterie…
Show this thread
209
1.3K
4.1K",209.0,1300.0,4100.0,2021-11-23 19:25:28,1900-01-01 19:25:28
2671,2021-11-23T14:15:07.000Z,"En avril 2022, ne vous faites plus avoir collectivement.
europe1.fr
""On s'est parfois fait avoir collectivement"", dit Macron à des ex-Whirlpool à Amiens
Emmanuel Macron a rencontré des ex-salariés du groupe Whirlpool à Amiens. Le chef de l'Etat a avoué son impuissance sur ce dossier qui avait fait grand bruit lors de l'élection présidentielle de...
209
1.1K
4K",209.0,1100.0,4000.0,2021-11-23 14:15:07,1900-01-01 14:15:07
2672,2021-11-23T11:35:34.000Z,"Hier matin, j'étais l'invité de 
@Marcfauvelle
 et 
@salhiabrakhlia
 sur 
@franceinfo
.

Pour voir ou revoir mon entretien rendez-vous sur ma chaîne YouTube :
https://youtu.be/ePjGEV9VFBM

#DirectZemmour
116
433
1.4K",116.0,433.0,1400.0,2021-11-23 11:35:34,1900-01-01 11:35:34
2673,2021-11-23T08:36:02.000Z,"Les communistes n'ont pas changé. Ils exécrent toujours autant la démocratie et la liberté.
Quote Tweet
Valeurs actuelles ن
@Valeurs
 · Nov 21
 Présidentielle 2022 : Fabien Roussel (PCF) félicite les maires qui refusent des salles pour les meetings de Marine Le Pen et Eric Zemmour 

https://buff.ly/3cA9hur
304
1.7K
6.3K",304.0,1700.0,6300.0,2021-11-23 08:36:02,1900-01-01 08:36:02
2674,2021-11-24T21:31:30.000Z,"La Suisse a un bel avenir avec des politiques comme 
@VirnaConti
.
247
938
4.8K",247.0,938.0,4800.0,2021-11-24 21:31:30,1900-01-01 21:31:30
2675,2021-11-24T18:22:02.000Z,"Entretien avec les journalistes de la chaîne 
@RadioTeleSuisse
.
89
540
2.4K",89.0,540.0,2400.0,2021-11-24 18:22:02,1900-01-01 18:22:02
2676,2021-11-24T15:20:05.000Z,"Rencontre aujourd'hui à Genève avec des élus du 
@PLR_Suisse
 et de l'
@UDCch
. Merci pour ces échanges !
140
794
2.6K",140.0,794.0,2600.0,2021-11-24 15:20:05,1900-01-01 15:20:05
2677,2021-11-25T19:40:36.000Z,"Il faut que cessent ces drames. Retrouvons la maîtrise de nos frontières, mettons fin aux appels d'air de l'immigration, traquons les réseaux de passeurs et dissuadons l’émigration dans les pays de départ. 2/2
#Calais
129
782
3.4K",129.0,782.0,3400.0,2021-11-25 19:40:36,1900-01-01 19:40:36
2679,2021-11-25T14:22:31.000Z,"Oseront-ils décréter que le meeting du 5 décembre au Zénith est un cluster ?
629
1.6K
5.5K",629.0,1600.0,5500.0,2021-11-25 14:22:31,1900-01-01 14:22:31
2680,2021-11-25T13:48:37.000Z,"Quand tous les partis au pouvoir s'allient pour accuser un opposant indépendant d'être Big Brother, alors, on est vraiment dans un scénario orwellien.
nouvelobs.com
« Son modèle, c’est 1984 » : 10 maires de grandes villes lancent un appel transpartisan contre...
Le polémiste d’extrême-droite est à la tête d’une « prédation médiatique », « il veut contrôler le passé pour contrôler les esprits », écrivent les maires de Rennes, Montpellier, Toulouse ou encore...
259
1K
3.4K",259.0,1000.0,3400.0,2021-11-25 13:48:37,1900-01-01 13:48:37
2681,2021-11-25T10:50:42.000Z,"Merci aux Français de Genève de toujours aussi bien m’accueillir.
79
455
2K",79.0,455.0,2000.0,2021-11-25 10:50:42,1900-01-01 10:50:42
2682,2021-11-25T10:31:06.000Z,"200 coups de feu en une heure et quart contre les gendarmes, dans un camp de gens du voyage. La paix civile selon Emmanuel Macron.
20minutes.fr
La fusillade contre des gendarmes en Gironde «quasiment un fait de guerre»
Des gendarmes en intervention dans un camp de gens du voyage à Lesparre-Médoc (Gironde), ont essuyé samedi soir entre 150 et 200 tirs de fusil, pendant une heure et quart. Une information judiciaire...
238
1.7K
4.3K",238.0,1700.0,4300.0,2021-11-25 10:31:06,1900-01-01 10:31:06
2683,2021-11-25T09:48:59.000Z,"Dans la recherche non plus, la France n’a pas dit son dernier mot.
france3-regions.francetvinfo.fr
Entretien. Le vaccin contre le cancer développé à Toulouse présente des ""résultats enthousiasmants""
Le professeur Jean-Pierre Delord de l'Institut universitaire du cancer de Toulouse pilote l'essai clinique avec trois autres confrères. Les premiers résultats de la phase I montrent que le vaccin a...
58
395
1.5K",58.0,395.0,1500.0,2021-11-25 09:48:59,1900-01-01 09:48:59
2684,2021-11-25T09:28:53.000Z,"Avec mon ami Marc Bonnant.
124
610
3.4K",124.0,610.0,3400.0,2021-11-25 09:28:53,1900-01-01 09:28:53
2685,2021-11-26T21:27:24.000Z,"De belles rencontres ce soir avec des élus et des personnalités de la région marseillaise.
#Marseille
85
535
2.2K",85.0,535.0,2200.0,2021-11-26 21:27:24,1900-01-01 21:27:24
2686,2021-11-26T20:38:08.000Z,"Encore de nombreux échanges avec les militants ce soir. Merci pour votre présence et votre énergie.

#Marseille
137
628
2.7K",137.0,628.0,2700.0,2021-11-26 20:38:08,1900-01-01 20:38:08
2687,2021-11-26T20:10:36.000Z,"Les Marseillaises n’ont pas dit leur dernier mot !
175
771
3.6K",175.0,771.0,3600.0,2021-11-26 20:10:36,1900-01-01 20:10:36
2688,2021-11-26T20:06:15.000Z,"Merci pour votre accueil à Marseille !
393
1.9K
6.2K",393.0,1900.0,6200.0,2021-11-26 20:06:15,1900-01-01 20:06:15
2689,2021-11-26T16:51:34.000Z,"Devant Notre-Dame de la Garde, échange avec des policiers qui se battent chaque jour pour la sécurité des Français. 
#Marseille
120
804
3K",120.0,804.0,3000.0,2021-11-26 16:51:34,1900-01-01 16:51:34
2690,2021-11-26T15:52:04.000Z,"Les censeurs d'extrême-gauche, encore.
#Marseille
409
945
3K",409.0,945.0,3000.0,2021-11-26 15:52:04,1900-01-01 15:52:04
2691,2021-11-26T14:52:00.000Z,"Bien arrivé à Marseille pour la visite du quartier du Panier. 
#Marseille
341
843
3.9K",341.0,843.0,3900.0,2021-11-26 14:52:00,1900-01-01 14:52:00
2692,2021-11-26T12:22:25.000Z,"Le député 
@NicolasBay_
 critique la construction d'une mosquée. Le politiquement correct veut le faire condamner. Ce terrorisme intellectuel doit être combattu sans relâche.
Quote Tweet
Nicolas Bay
@NicolasBay_
 · Nov 26
J’apprends que le Procureur de la République d’Évreux a demandé la levée de mon immunité parlementaire suite à une vidéo où je dénonçais la construction d’une #mosquée monumentale. 

Ils ne me feront pas taire !
1:40
80.9K views
160
1.5K
4.6K",160.0,1500.0,4600.0,2021-11-26 12:22:25,1900-01-01 12:22:25
2693,2021-11-26T10:58:57.000Z,"Un honneur mérité ma chère Christine.
Quote Tweet
Christine KELLY
@christine_kelly
 · Nov 25
J’apprends par le JO aujourd’hui mon élévation surprise au grade d'Officier de l'ordre national du Mérite...
Je suis très émue.
Je dédie ma médaille à toutes les familles de mon association et à tous les journalistes privés de liberté d’expression. 

Ici Chevalier en 2010.
150
778
4.9K",150.0,778.0,4900.0,2021-11-26 10:58:57,1900-01-01 10:58:57
2694,2021-11-26T10:39:23.000Z,"Marseille, j'arrive !
295
920
4.6K",295.0,920.0,4600.0,2021-11-26 10:39:23,1900-01-01 10:39:23
2695,2021-11-26T10:26:34.000Z,"Quoi qu'il arrive, toujours et partout, je défendrai jalousement, férocement, ma vie privée et celle de mes proches. La vie publique, oui. Le voyeurisme, non. Désolé pour les pervers.
953
2.2K
10K",953.0,2200.0,10000.0,2021-11-26 10:26:34,1900-01-01 10:26:34
2697,2021-11-27T20:19:49.000Z,"Belles rencontres marseillaises.
#Marseille
356
623
3.3K",356.0,623.0,3300.0,2021-11-27 20:19:49,1900-01-01 20:19:49
2698,2021-11-27T12:30:04.000Z,"Matinée dans la cité phocéenne. 
#Marseille
295
544
2.6K",295.0,544.0,2600.0,2021-11-27 12:30:04,1900-01-01 12:30:04
2699,2021-11-27T11:53:14.000Z,"Je suis le seul homme public que les antifas pourchassent en permanence. Ils ont parfaitement compris que j'étais leur seul véritable adversaire.
#Marseille
1.2K
3.3K
11K",1200.0,3300.0,11000.0,2021-11-27 11:53:14,1900-01-01 11:53:14
2700,2021-11-27T10:49:29.000Z,"Merci à 
@Stephane_Ravier
 et José d'Arrigo pour cette visite de la superbe Cathédrale de La Major.
#Marseille
110
620
2.5K",110.0,620.0,2500.0,2021-11-27 10:49:29,1900-01-01 10:49:29
2701,2021-11-27T10:30:48.000Z,"Visite de la Cathédrale de La Major, haut lieu du catholicisme français. 
#Marseille
150
745
3.4K",150.0,745.0,3400.0,2021-11-27 10:30:48,1900-01-01 10:30:48
0,2019-10-14T20:30:00.000Z,"Eric #Zemmour face à Mohammed 
@Sifaoui
  « La République n’est plus la République. La République a été déshabillée par l’Etat de droit, que j’appelle la République des juges » 

#Facealinfo
8
90
139",8.0,90.0,139.0,2019-10-14 20:30:00,1900-01-01 20:30:00
1,2019-10-14T19:38:34.000Z,"Faut-il interdire le match France-Turquie ? 

 Non, juge Eric #Zemmour, pour qui  « il doit y avoir indépendance entre le foot et les réalités géostratégiques » #FRATUR #Facealinfo
5",0.0,0.0,5.0,2019-10-14 19:38:34,1900-01-01 19:38:34
2,2019-10-14T16:23:00.000Z,"Trois thèmes au cœur du débat de ce soir entre Eric #Zemmour et Mohammed 
@Sifaoui
 :
 
Radicalisation, communautarisme et islam
4
2
4",4.0,2.0,4.0,2019-10-14 16:23:00,1900-01-01 16:23:00
3,2019-10-14T15:56:55.000Z,"Ne ratez pas la première de #Facealinfo, animée par 
@christine_kelly
, avec Éric #Zemmour 

Rendez-vous ce soir à 19H00 sur 
@CNews
 !
8
18
30",8.0,18.0,30.0,2019-10-14 15:56:55,1900-01-01 15:56:55
4,2019-10-15T19:01:10.000Z,"#PMA #Bioethique  « Derrière les grands mots, il y a l’argent. Une fantastique machine économique qui va rentabiliser les grands discours sur l’amour » #Zemmour
1
21
30",1.0,21.0,30.0,2019-10-15 19:01:10,1900-01-01 19:01:10
5,2019-10-15T18:55:52.000Z,"#USA : « Trump continue la politique d’Obama. (Ils ont) un seul ennemi : la Chine » assure Éric #Zemmour
3
2
6",3.0,2.0,6.0,2019-10-15 18:55:52,1900-01-01 18:55:52
6,2019-10-15T18:51:44.000Z," « On est en train d’inventer des enfants sans pères pour faciliter les caprices de  minorités bourgeoises » #Zemmour dans #Facealinfo sur la #PMA et la #Bioethique
1
31
57",1.0,31.0,57.0,2019-10-15 18:51:44,1900-01-01 18:51:44
7,2019-10-15T17:58:51.000Z,"#Facealinfo c'est fini pour aujourd'hui ! 

 Retrouvez les meilleurs citations de l'émission sur ce compte durant la soirée ...
1
6
7",1.0,6.0,7.0,2019-10-15 17:58:51,1900-01-01 17:58:51
8,2019-10-15T17:05:16.000Z," #Facealinfo c'est maintenant ! Rdv sur 
@CNEWS
 

Sujets actu au programme de cette première partie :

 Le ""made in France""
 Notre Dame, l'incendie et après ? 
 La politique de 
@realDonaldTrump
2
6
16",2.0,6.0,16.0,2019-10-15 17:05:16,1900-01-01 17:05:16
9,2019-10-15T10:16:00.000Z," Les premiers chiffres d'audience sont tombés ! 253 000 spectateurs étaient au rendez-vous pour suivre la première de #Facealinfo

Merci à tous  Et rendez-vous ce soir, à 19h, sur 
@CNEWS
 !
ozap.com
""Face à l'info"" : Quelle audience pour la première d'Eric Zemmour sur CNews ?
La chaîne info du groupe Canal+ enregistre un record d'audience historique dans la case.......
6
24
35",6.0,24.0,35.0,2019-10-15 10:16:00,1900-01-01 10:16:00
10,2019-10-16T20:21:53.000Z,"Éric #Zemmour dans #Facealinfo  ""L'art contemporain ce n'est plus de l'art, mais un discours sur l'art""

#FIAC2019
5
17",0.0,5.0,17.0,2019-10-16 20:21:53,1900-01-01 20:21:53
11,2019-10-16T18:59:39.000Z,"#Laicite Sur la question des signes ostentatoires dans les écoles : ""La neutralité républicaine, c'est une évidence qui était partagée quand nous étions enfants""
4
15
38",4.0,15.0,38.0,2019-10-16 18:59:39,1900-01-01 18:59:39
12,2019-10-16T18:12:20.000Z,"#Toulouse #Macron #Merkel « C’est une notion très française, le couple franco-allemand (…). Cela n’existe plus. On a de moins en moins d’intérêts en commun »
1
10
28",1.0,10.0,28.0,2019-10-16 18:12:20,1900-01-01 18:12:20
13,2019-10-16T15:58:47.000Z," Rendez-vous ce soir, à 19h, pour la troisième édition de #Facealinfo sur 
@CNEWS
 

Face à Eric #Zemmour, le député en 
@enmarchefr
 Bruno Bonnell viendra débattre d'Europe, du couple franco-allemand et de politique internationale 

A tout à l'heure ! 
8
17
32",8.0,17.0,32.0,2019-10-16 15:58:47,1900-01-01 15:58:47
14,2019-10-16T13:07:17.000Z," Retrouvez le #replay de la deuxième émission de #Facealinfo diffusée hier soir en direct sur 
@CNEWS
 A revoir en deuxième partie, le débat sur la #PMA avec l'économiste 
@nbouzou
https://cnews.fr/emission/2019-10-15/face-linfo-du-15102019-889415…
1
4
17",1.0,4.0,17.0,2019-10-16 13:07:17,1900-01-01 13:07:17
15,2019-10-17T19:35:52.000Z,"#croissance #Zemmour ""Notre croissance repose sur les 17 milliards d'euros que Macron a jeté aux Gilets Jaunes""
2
7
11",2.0,7.0,11.0,2019-10-17 19:35:52,1900-01-01 19:35:52
16,2019-10-17T19:10:59.000Z,"#croissance #modelesocial ""L'industrie, c'était le moyen de l'ascension sociale. Et on a tué l'industrie en privilégiant les services""
2
9
20",2.0,9.0,20.0,2019-10-17 19:10:59,1900-01-01 19:10:59
17,2019-10-17T18:45:00.000Z,"#17octobre1961 ""J'aime l'Algérie. Mes ancêtres en sont. Mais l'Algérie, c'est la France qui l'a faite""
13
27
68",13.0,27.0,68.0,2019-10-17 18:45:00,1900-01-01 18:45:00
18,2019-10-17T16:50:42.000Z," Rendez-vous dans quelques minutes sur 
@CNEWS
 pour la dernière émission de la semaine 

L'invité de #Facealinfo aujourd'hui face a Éric #Zemmour , Denis 
@Olivennes
, essayiste, chef d'entreprise et patron de presse 
2
12
18",2.0,12.0,18.0,2019-10-17 16:50:42,1900-01-01 16:50:42
19,2019-10-17T12:54:35.000Z,"[Replay] Retrouvez l'intégralité de la troisième émission de #Facealinfo en replay sur 
@CNEWS
 .fr 

A revoir notamment, le débat sur ""Migration : les limites du en même temps"" avec le député 
@enmarchefr
 @BrunoBonnellOff
 

https://cnews.fr/emission/2019-10-16/face-linfo-du-16102019-889796…
5
10",0.0,5.0,10.0,2019-10-17 12:54:35,1900-01-01 12:54:35
